      999	2016-06-11 16:10:40	1	0	1	0
      184	2016-06-12 08:26:35	1	0	1	0
      184	2016-06-12 08:27:06	1	0	1	0
       21	2016-06-12 08:59:29	1	0	1	0
       21	2016-06-12 09:07:13	1	0	1	0
       94	2016-06-12 09:10:59	1	0	1	0
        7	2016-06-12 09:59:38	1	0	1	0
       94	2016-06-12 13:09:05	1	0	1	0
        5	2016-06-12 15:13:16	1	0	1	0
        3	2016-06-12 16:45:59	1	0	1	0
       21	2016-06-12 16:57:44	1	0	1	0
       21	2016-06-12 18:22:55	1	0	1	0
       94	2016-06-12 18:23:02	1	0	1	0
     1000	2016-06-13 07:49:30	1	0	1	0
      999	2016-06-13 07:52:15	1	0	1	0
      184	2016-06-13 08:36:17	1	0	1	0
       21	2016-06-13 09:07:17	1	0	1	0
       94	2016-06-13 09:17:29	1	0	1	0
        7	2016-06-13 11:58:38	1	0	1	0
        3	2016-06-13 12:43:03	1	0	1	0
       94	2016-06-13 13:16:30	1	0	1	0
        3	2016-06-13 15:18:17	1	0	1	0
        3	2016-06-13 16:11:22	1	0	1	0
       94	2016-06-13 18:01:25	1	0	1	0
      184	2016-06-13 18:01:42	1	0	1	0
      999	2016-06-14 07:29:06	1	0	1	0
      184	2016-06-14 08:48:47	1	0	1	0
       21	2016-06-14 08:58:53	1	0	1	0
       21	2016-06-14 09:10:28	1	0	1	0
       94	2016-06-14 09:12:22	1	0	1	0
       21	2016-06-14 09:49:01	1	0	1	0
        5	2016-06-14 10:00:40	1	0	1	0
       21	2016-06-14 10:52:23	1	0	1	0
      184	2016-06-14 12:38:32	1	0	1	0
       21	2016-06-14 13:00:03	1	0	1	0
        3	2016-06-14 13:24:16	1	0	1	0
        4	2016-06-14 13:25:43	1	0	1	0
        4	2016-06-14 13:28:23	1	0	1	0
        6	2016-06-14 13:29:38	1	0	1	0
        6	2016-06-14 13:57:37	1	0	1	0
        3	2016-06-14 14:27:06	1	0	1	0
        4	2016-06-14 15:33:03	1	0	1	0
        4	2016-06-14 15:33:09	1	0	1	0
       21	2016-06-14 15:47:42	1	0	1	0
       21	2016-06-14 17:43:03	1	0	1	0
       94	2016-06-14 18:04:38	1	0	1	0
       21	2016-06-14 18:04:49	1	0	1	0
      999	2016-06-15 07:30:27	1	0	1	0
      999	2016-06-15 07:41:44	1	0	1	0
       21	2016-06-15 08:55:57	1	0	1	0
       94	2016-06-15 09:05:50	1	0	1	0
        5	2016-06-15 09:08:31	1	0	1	0
        7	2016-06-15 09:44:14	1	0	1	0
       21	2016-06-15 12:39:48	1	0	1	0
       21	2016-06-15 12:46:19	1	0	1	0
       94	2016-06-15 13:12:26	1	0	1	0
        4	2016-06-15 13:27:23	1	0	1	0
       18	2016-06-15 15:20:12	1	0	1	0
       21	2016-06-15 15:30:00	1	0	1	0
       18	2016-06-15 16:07:44	1	0	1	0
        4	2016-06-15 16:36:52	1	0	1	0
       21	2016-06-15 17:23:31	1	0	1	0
      184	2016-06-15 17:59:17	1	0	1	0
       94	2016-06-15 18:01:32	1	0	1	0
      999	2016-06-16 07:46:50	1	0	1	0
       21	2016-06-16 09:02:13	1	0	1	0
       21	2016-06-16 09:07:20	1	0	1	0
       94	2016-06-16 09:13:39	1	0	1	0
        4	2016-06-16 09:57:05	1	0	1	0
       21	2016-06-16 12:52:50	1	0	1	0
       94	2016-06-16 13:00:28	1	0	1	0
      184	2016-06-16 18:04:08	1	0	1	0
       94	2016-06-16 18:05:01	1	0	1	0
       18	2016-06-16 18:07:45	1	0	1	0
        4	2016-06-16 18:07:48	1	0	1	0
       21	2016-06-16 18:24:50	1	0	1	0
      999	2016-06-17 07:47:06	1	0	1	0
      184	2016-06-17 08:39:34	1	0	1	0
       94	2016-06-17 09:10:42	1	0	1	0
       21	2016-06-17 09:10:47	1	0	1	0
        4	2016-06-17 09:19:32	1	0	1	0
       18	2016-06-17 09:19:35	1	0	1	0
       18	2016-06-17 12:56:41	1	0	1	0
       21	2016-06-17 13:01:17	1	0	1	0
        7	2016-06-17 13:20:46	1	0	1	0
        4	2016-06-17 13:34:20	1	0	1	0
        4	2016-06-17 13:40:38	1	0	1	0
       18	2016-06-17 13:46:35	1	0	1	0
       21	2016-06-17 14:13:20	1	0	1	0
       18	2016-06-17 14:58:54	1	0	1	0
       21	2016-06-17 15:24:48	1	0	1	0
        6	2016-06-17 15:31:36	1	0	1	0
        4	2016-06-17 16:07:38	1	0	1	0
       18	2016-06-17 16:19:41	1	0	1	0
       21	2016-06-17 16:39:53	1	0	1	0
       18	2016-06-17 16:47:07	1	0	1	0
        6	2016-06-17 16:50:42	1	0	1	0
       18	2016-06-17 17:47:17	1	0	1	0
        4	2016-06-17 18:07:40	1	0	1	0
       94	2016-06-17 18:08:52	1	0	1	0
       18	2016-06-17 18:09:00	1	0	1	0
      184	2016-06-17 18:55:26	1	0	1	0
       18	2016-06-18 09:08:02	1	0	1	0
        4	2016-06-18 09:08:15	1	0	1	0
        4	2016-06-18 12:27:28	1	0	1	0
       18	2016-06-18 12:32:10	1	0	1	0
       18	2016-06-18 16:03:46	1	0	1	0
        4	2016-06-18 16:11:27	1	0	1	0
       18	2016-06-18 16:11:45	1	0	1	0
      999	2016-06-20 07:39:17	1	0	1	0
      184	2016-06-20 08:36:36	1	0	1	0
       21	2016-06-20 09:02:48	1	0	1	0
       94	2016-06-20 09:05:41	1	0	1	0
       21	2016-06-20 09:13:18	1	0	1	0
        5	2016-06-20 09:14:19	1	0	1	0
        4	2016-06-20 09:25:01	1	0	1	0
        7	2016-06-20 09:51:16	1	0	1	0
        4	2016-06-20 10:02:08	1	0	1	0
        3	2016-06-20 10:10:36	1	0	1	0
       18	2016-06-20 10:26:56	1	0	1	0
        4	2016-06-20 10:37:27	1	0	1	0
       21	2016-06-20 11:21:46	1	0	1	0
       18	2016-06-20 11:50:45	1	0	1	0
      184	2016-06-20 12:49:33	1	0	1	0
       18	2016-06-20 13:18:26	1	0	1	0
        9	2016-06-20 13:43:27	1	0	1	0
        4	2016-06-20 14:18:18	1	0	1	0
       21	2016-06-20 14:22:38	1	0	1	0
        9	2016-06-20 15:22:15	1	0	1	0
       21	2016-06-20 15:39:25	1	0	1	0
        4	2016-06-20 15:59:47	1	0	1	0
       10	2016-06-20 16:42:06	1	0	1	0
       21	2016-06-20 16:56:18	1	0	1	0
       18	2016-06-20 17:00:48	1	0	1	0
        4	2016-06-20 17:13:07	1	0	1	0
       21	2016-06-20 17:55:33	1	0	1	0
       21	2016-06-20 18:06:28	1	0	1	0
       94	2016-06-20 18:06:31	1	0	1	0
        4	2016-06-20 19:05:02	1	0	1	0
       18	2016-06-20 19:05:19	1	0	1	0
     1000	2016-06-21 07:29:48	1	0	1	0
       10	2016-06-21 08:52:01	1	0	1	0
       21	2016-06-21 08:55:59	1	0	1	0
       18	2016-06-21 08:58:16	1	0	1	0
      184	2016-06-21 09:08:37	1	0	1	0
       94	2016-06-21 09:18:52	1	0	1	0
        4	2016-06-21 10:29:10	1	0	1	0
       21	2016-06-21 13:00:24	1	0	1	0
       94	2016-06-21 13:06:51	1	0	1	0
        7	2016-06-21 13:19:37	1	0	1	0
       18	2016-06-21 13:22:55	1	0	1	0
        7	2016-06-21 14:07:38	1	0	1	0
       18	2016-06-21 14:13:56	1	0	1	0
       21	2016-06-21 14:27:07	1	0	1	0
        9	2016-06-21 14:53:33	1	0	1	0
       21	2016-06-21 18:31:18	1	0	1	0
        4	2016-06-21 18:40:29	1	0	1	0
       18	2016-06-21 19:08:35	1	0	1	0
      999	2016-06-22 07:32:23	1	0	1	0
      999	2016-06-22 07:38:19	1	0	1	0
       10	2016-06-22 08:18:00	1	0	1	0
      184	2016-06-22 08:19:03	1	0	1	0
        4	2016-06-22 09:03:35	1	0	1	0
       18	2016-06-22 09:03:43	1	0	1	0
       94	2016-06-22 09:15:34	1	0	1	0
        6	2016-06-22 10:55:24	1	0	1	0
        4	2016-06-22 11:17:07	1	0	1	0
       18	2016-06-22 12:08:26	1	0	1	0
        6	2016-06-22 12:34:10	1	0	1	0
       94	2016-06-22 13:06:37	1	0	1	0
       18	2016-06-22 13:11:27	1	0	1	0
       18	2016-06-22 15:11:30	1	0	1	0
        4	2016-06-22 15:18:38	1	0	1	0
        9	2016-06-22 15:24:28	1	0	1	0
        6	2016-06-22 15:26:28	1	0	1	0
       10	2016-06-22 15:32:10	1	0	1	0
        4	2016-06-22 15:38:07	1	0	1	0
       27	2016-06-22 15:54:29	1	0	1	0
        4	2016-06-22 16:01:34	1	0	1	0
        7	2016-06-22 16:09:59	1	0	1	0
        3	2016-06-22 16:45:10	1	0	1	0
       21	2016-06-22 16:48:21	1	0	1	0
        4	2016-06-22 16:54:10	1	0	1	0
        7	2016-06-22 17:09:28	1	0	1	0
       21	2016-06-22 18:09:05	1	0	1	0
       10	2016-06-22 18:15:07	1	0	1	0
       21	2016-06-22 18:19:43	1	0	1	0
        4	2016-06-22 18:42:46	1	0	1	0
       94	2016-06-22 18:42:50	1	0	1	0
       18	2016-06-22 19:06:10	1	0	1	0
       18	2016-06-22 19:06:34	1	0	1	0
     1000	2016-06-23 07:34:05	1	0	1	0
      999	2016-06-23 07:43:38	1	0	1	0
      999	2016-06-23 07:43:41	1	0	1	0
       10	2016-06-23 08:29:37	1	0	1	0
      184	2016-06-23 08:37:50	1	0	1	0
       18	2016-06-23 08:55:40	1	0	1	0
       21	2016-06-23 09:03:24	1	0	1	0
       94	2016-06-23 09:06:01	1	0	1	0
        4	2016-06-23 09:14:10	1	0	1	0
        9	2016-06-23 12:59:17	1	0	1	0
       21	2016-06-23 18:07:29	1	0	1	0
      184	2016-06-23 18:08:52	1	0	1	0
       94	2016-06-23 18:11:49	1	0	1	0
       18	2016-06-23 18:12:04	1	0	1	0
      999	2016-06-24 07:49:50	1	0	1	0
      999	2016-06-24 07:57:21	1	0	1	0
      184	2016-06-24 08:14:08	1	0	1	0
       18	2016-06-24 08:52:25	1	0	1	0
       21	2016-06-24 09:03:36	1	0	1	0
       94	2016-06-24 09:16:34	1	0	1	0
        4	2016-06-24 09:22:14	1	0	1	0
       21	2016-06-24 18:02:44	1	0	1	0
       94	2016-06-24 18:13:49	1	0	1	0
      184	2016-06-24 18:13:56	1	0	1	0
       18	2016-06-24 18:14:40	1	0	1	0
       18	2016-06-24 20:28:23	1	0	1	0
       18	2016-06-25 08:54:59	1	0	1	0
       18	2016-06-25 08:55:23	1	0	1	0
        4	2016-06-25 09:05:48	1	0	1	0
        4	2016-06-25 12:16:42	1	0	1	0
        4	2016-06-25 16:17:04	1	0	1	0
       18	2016-06-25 17:04:36	1	0	1	0
     1000	2016-06-27 07:27:19	1	0	1	0
      184	2016-06-27 08:08:46	1	0	1	0
       18	2016-06-27 08:52:11	1	0	1	0
       21	2016-06-27 09:09:13	1	0	1	0
       94	2016-06-27 09:10:22	1	0	1	0
        4	2016-06-27 09:14:54	1	0	1	0
       27	2016-06-27 12:26:16	1	0	1	0
        6	2016-06-27 12:28:28	1	0	1	0
      184	2016-06-27 18:07:19	1	0	1	0
       94	2016-06-27 18:08:23	1	0	1	0
        4	2016-06-27 18:10:32	1	0	1	0
       18	2016-06-27 18:10:39	1	0	1	0
       21	2016-06-27 18:19:13	1	0	1	0
      999	2016-06-28 07:31:11	1	0	1	0
       18	2016-06-28 08:54:51	1	0	1	0
      184	2016-06-28 09:05:10	1	0	1	0
       21	2016-06-28 09:06:51	1	0	1	0
       94	2016-06-28 09:14:50	1	0	1	0
        4	2016-06-28 09:20:45	1	0	1	0
       11	2016-06-28 09:29:39	1	0	1	0
       21	2016-06-28 18:03:59	1	0	1	0
        4	2016-06-28 18:09:22	1	0	1	0
       18	2016-06-28 18:09:26	1	0	1	0
      184	2016-06-28 18:10:35	1	0	1	0
       94	2016-06-28 18:10:41	1	0	1	0
       11	2016-06-28 18:10:50	1	0	1	0
     1000	2016-06-29 07:32:47	1	0	1	0
       18	2016-06-29 08:46:32	1	0	1	0
      184	2016-06-29 08:59:23	1	0	1	0
       11	2016-06-29 08:59:39	1	0	1	0
       94	2016-06-29 09:07:34	1	0	1	0
        4	2016-06-29 09:10:56	1	0	1	0
        4	2016-06-29 09:40:51	1	0	1	0
        4	2016-06-29 11:31:42	1	0	1	0
        4	2016-06-29 11:47:25	1	0	1	0
       21	2016-06-29 11:54:09	1	0	1	0
       11	2016-06-29 12:26:17	1	0	1	0
       21	2016-06-29 13:18:29	1	0	1	0
      184	2016-06-29 13:35:49	1	0	1	0
       21	2016-06-29 14:58:22	1	0	1	0
       21	2016-06-29 15:47:42	1	0	1	0
       21	2016-06-29 16:59:47	1	0	1	0
       12	2016-06-29 17:58:16	1	0	1	0
       94	2016-06-29 18:05:28	1	0	1	0
       21	2016-06-29 18:07:06	1	0	1	0
      184	2016-06-29 18:07:56	1	0	1	0
       11	2016-06-29 18:14:09	1	0	1	0
       18	2016-06-29 18:16:20	1	0	1	0
        4	2016-06-29 19:31:36	1	0	1	0
     1000	2016-06-30 07:39:30	1	0	1	0
      999	2016-06-30 07:41:31	1	0	1	0
      999	2016-06-30 07:41:39	1	0	1	0
      999	2016-06-30 07:41:41	1	0	1	0
       11	2016-06-30 08:57:46	1	0	1	0
      184	2016-06-30 09:01:45	1	0	1	0
       21	2016-06-30 09:04:50	1	0	1	0
       21	2016-06-30 09:18:30	1	0	1	0
       94	2016-06-30 09:19:35	1	0	1	0
      184	2016-06-30 09:37:41	1	0	1	0
       21	2016-06-30 09:40:41	1	0	1	0
        4	2016-06-30 09:55:18	1	0	1	0
       18	2016-06-30 09:55:29	1	0	1	0
        4	2016-06-30 09:57:35	1	0	1	0
       21	2016-06-30 18:11:29	1	0	1	0
       11	2016-06-30 18:12:02	1	0	1	0
        4	2016-06-30 18:12:14	1	0	1	0
       18	2016-06-30 18:14:10	1	0	1	0
        4	2016-06-30 18:15:07	1	0	1	0
      999	2016-07-01 07:44:42	1	0	1	0
       18	2016-07-01 08:44:03	1	0	1	0
       18	2016-07-01 08:55:22	1	0	1	0
       11	2016-07-01 09:01:34	1	0	1	0
      184	2016-07-01 09:05:27	1	0	1	0
       21	2016-07-01 09:10:00	1	0	1	0
       18	2016-07-01 09:10:43	1	0	1	0
        5	2016-07-01 09:13:47	1	0	1	0
        6	2016-07-01 09:20:24	1	0	1	0
       21	2016-07-01 09:23:55	1	0	1	0
        4	2016-07-01 09:24:26	1	0	1	0
       94	2016-07-01 09:34:47	1	0	1	0
       21	2016-07-01 10:07:01	1	0	1	0
       21	2016-07-01 10:43:54	1	0	1	0
       21	2016-07-01 11:31:31	1	0	1	0
       18	2016-07-01 11:31:47	1	0	1	0
        4	2016-07-01 12:25:25	1	0	1	0
       21	2016-07-01 12:26:49	1	0	1	0
        6	2016-07-01 12:45:45	1	0	1	0
       13	2016-07-01 12:58:30	1	0	1	0
       13	2016-07-01 13:01:28	1	0	1	0
       18	2016-07-01 13:04:17	1	0	1	0
       21	2016-07-01 13:31:17	1	0	1	0
       18	2016-07-01 13:58:10	1	0	1	0
        4	2016-07-01 14:11:35	1	0	1	0
       13	2016-07-01 14:30:57	1	0	1	0
       21	2016-07-01 14:39:51	1	0	1	0
       18	2016-07-01 15:24:45	1	0	1	0
       21	2016-07-01 16:26:28	1	0	1	0
       21	2016-07-01 18:05:08	1	0	1	0
       94	2016-07-01 18:25:34	1	0	1	0
       11	2016-07-01 18:31:38	1	0	1	0
       18	2016-07-01 18:31:41	1	0	1	0
       13	2016-07-01 18:31:46	1	0	1	0
        4	2016-07-01 18:31:58	1	0	1	0
       18	2016-07-01 19:38:06	1	0	1	0
       18	2016-07-01 23:03:03	1	0	1	0
       18	2016-07-01 23:29:35	1	0	1	0
       11	2016-07-02 08:44:53	1	0	1	0
        4	2016-07-02 08:50:34	1	0	1	0
       18	2016-07-02 08:50:41	1	0	1	0
       18	2016-07-02 11:18:41	1	0	1	0
       11	2016-07-02 12:24:39	1	0	1	0
       18	2016-07-02 13:10:57	1	0	1	0
        4	2016-07-02 17:20:56	1	0	1	0
       11	2016-07-02 17:27:59	1	0	1	0
       18	2016-07-02 17:28:16	1	0	1	0
        5	2016-07-02 19:24:25	1	0	1	0
       18	2016-07-02 23:03:40	1	0	1	0
       18	2016-07-02 23:32:17	1	0	1	0
      999	2016-07-04 07:47:54	1	0	1	0
       18	2016-07-04 08:23:45	1	0	1	0
      184	2016-07-04 08:29:50	1	0	1	0
       13	2016-07-04 08:58:07	1	0	1	0
       94	2016-07-04 09:04:16	1	0	1	0
       21	2016-07-04 09:14:41	1	0	1	0
       21	2016-07-04 09:24:01	1	0	1	0
       11	2016-07-04 09:24:12	1	0	1	0
        4	2016-07-04 09:25:29	1	0	1	0
        5	2016-07-04 10:34:25	1	0	1	0
       21	2016-07-04 10:43:15	1	0	1	0
       21	2016-07-04 11:53:02	1	0	1	0
       13	2016-07-04 12:02:33	1	0	1	0
       12	2016-07-04 12:07:14	1	0	1	0
       21	2016-07-04 12:48:19	1	0	1	0
       21	2016-07-04 12:54:15	1	0	1	0
       13	2016-07-04 13:11:41	1	0	1	0
       18	2016-07-04 13:16:24	1	0	1	0
       13	2016-07-04 14:07:43	1	0	1	0
       21	2016-07-04 14:13:55	1	0	1	0
       21	2016-07-04 15:42:24	1	0	1	0
       21	2016-07-04 17:30:25	1	0	1	0
       21	2016-07-04 17:58:31	1	0	1	0
      184	2016-07-04 18:12:14	1	0	1	0
        4	2016-07-04 18:13:30	1	0	1	0
       11	2016-07-04 18:13:43	1	0	1	0
       94	2016-07-04 18:16:09	1	0	1	0
       21	2016-07-04 18:28:33	1	0	1	0
       18	2016-07-04 18:31:40	1	0	1	0
       13	2016-07-04 18:31:52	1	0	1	0
      999	2016-07-05 07:38:50	1	0	1	0
       11	2016-07-05 08:46:48	1	0	1	0
       18	2016-07-05 08:46:50	1	0	1	0
       21	2016-07-05 08:50:46	1	0	1	0
       12	2016-07-05 08:52:18	1	0	1	0
      184	2016-07-05 08:54:52	1	0	1	0
       13	2016-07-05 08:55:58	1	0	1	0
        4	2016-07-05 09:00:00	1	0	1	0
       21	2016-07-05 09:01:56	1	0	1	0
       18	2016-07-05 09:13:15	1	0	1	0
       94	2016-07-05 09:16:53	1	0	1	0
       21	2016-07-05 09:28:30	1	0	1	0
       94	2016-07-05 10:09:19	1	0	1	0
       13	2016-07-05 10:18:14	1	0	1	0
        4	2016-07-05 18:10:35	1	0	1	0
       11	2016-07-05 18:10:40	1	0	1	0
       18	2016-07-05 18:11:34	1	0	1	0
       94	2016-07-05 18:14:04	1	0	1	0
       21	2016-07-05 18:21:32	1	0	1	0
      184	2016-07-05 18:21:36	1	0	1	0
       13	2016-07-05 19:03:27	1	0	1	0
       18	2016-07-05 19:38:11	1	0	1	0
     1000	2016-07-06 07:42:30	1	0	1	0
      999	2016-07-06 07:44:58	1	0	1	0
      999	2016-07-06 07:45:01	1	0	1	0
       18	2016-07-06 08:46:06	1	0	1	0
       12	2016-07-06 08:46:50	1	0	1	0
      184	2016-07-06 08:50:56	1	0	1	0
       11	2016-07-06 08:52:07	1	0	1	0
       13	2016-07-06 08:53:17	1	0	1	0
       94	2016-07-06 09:03:04	1	0	1	0
        4	2016-07-06 09:51:42	1	0	1	0
       13	2016-07-06 17:16:16	1	0	1	0
       18	2016-07-06 17:37:52	1	0	1	0
       21	2016-07-06 17:51:57	1	0	1	0
      184	2016-07-06 18:04:32	1	0	1	0
       21	2016-07-06 18:05:29	1	0	1	0
       94	2016-07-06 18:09:33	1	0	1	0
       13	2016-07-06 18:14:29	1	0	1	0
       11	2016-07-06 18:14:31	1	0	1	0
        4	2016-07-06 19:04:06	1	0	1	0
      999	2016-07-07 07:31:59	1	0	1	0
      999	2016-07-07 07:32:01	1	0	1	0
     1000	2016-07-07 07:58:06	1	0	1	0
     1000	2016-07-07 08:28:14	1	0	1	0
       11	2016-07-07 08:34:25	1	0	1	0
      184	2016-07-07 08:48:35	1	0	1	0
       13	2016-07-07 08:53:22	1	0	1	0
       94	2016-07-07 09:21:21	1	0	1	0
       18	2016-07-07 09:22:42	1	0	1	0
       11	2016-07-07 12:27:50	1	0	1	0
       21	2016-07-07 18:25:00	1	0	1	0
       11	2016-07-07 18:31:50	1	0	1	0
      184	2016-07-07 18:38:20	1	0	1	0
       13	2016-07-07 18:55:06	1	0	1	0
       18	2016-07-07 19:03:42	1	0	1	0
       18	2016-07-07 19:06:23	1	0	1	0
      999	2016-07-08 07:37:30	1	0	1	0
      999	2016-07-08 07:37:32	1	0	1	0
      184	2016-07-08 08:41:13	1	0	1	0
       11	2016-07-08 08:42:14	1	0	1	0
       12	2016-07-08 08:53:10	1	0	1	0
       13	2016-07-08 08:56:04	1	0	1	0
       21	2016-07-08 08:59:08	1	0	1	0
       18	2016-07-08 09:01:38	1	0	1	0
       94	2016-07-08 09:15:50	1	0	1	0
        7	2016-07-08 10:48:34	1	0	1	0
       14	2016-07-08 11:08:46	1	0	1	0
       15	2016-07-08 11:09:47	1	0	1	0
        6	2016-07-08 11:20:29	1	0	1	0
       64	2016-07-08 11:22:22	1	0	1	0
       21	2016-07-08 11:44:14	1	0	1	0
       18	2016-07-08 11:50:45	1	0	1	0
       14	2016-07-08 12:32:44	1	0	1	0
       13	2016-07-08 12:49:01	1	0	1	0
       94	2016-07-08 13:04:04	1	0	1	0
       21	2016-07-08 13:14:43	1	0	1	0
       64	2016-07-08 13:15:48	1	0	1	0
        6	2016-07-08 16:06:31	1	0	1	0
        3	2016-07-08 16:16:11	1	0	1	0
       21	2016-07-08 16:25:43	1	0	1	0
       13	2016-07-08 16:53:30	1	0	1	0
       12	2016-07-08 18:12:58	1	0	1	0
       15	2016-07-08 18:13:27	1	0	1	0
       13	2016-07-08 18:20:19	1	0	1	0
       11	2016-07-08 18:20:22	1	0	1	0
       94	2016-07-08 18:23:45	1	0	1	0
       21	2016-07-08 18:24:05	1	0	1	0
       21	2016-07-08 18:26:30	1	0	1	0
      184	2016-07-08 18:40:02	1	0	1	0
       18	2016-07-08 21:54:10	1	0	1	0
       18	2016-07-08 21:54:27	1	0	1	0
       18	2016-07-09 08:47:33	1	0	1	0
       18	2016-07-09 12:09:36	1	0	1	0
       18	2016-07-09 13:57:22	1	0	1	0
       18	2016-07-09 18:10:38	1	0	1	0
        3	2016-07-10 13:42:31	1	0	1	0
      999	2016-07-11 07:57:41	1	0	1	0
      999	2016-07-11 07:57:43	1	0	1	0
       14	2016-07-11 08:31:29	1	0	1	0
       11	2016-07-11 08:35:25	1	0	1	0
       18	2016-07-11 08:50:12	1	0	1	0
       13	2016-07-11 08:55:52	1	0	1	0
      184	2016-07-11 08:57:14	1	0	1	0
        4	2016-07-11 08:57:49	1	0	1	0
       21	2016-07-11 09:02:12	1	0	1	0
       94	2016-07-11 09:10:03	1	0	1	0
       21	2016-07-11 10:28:25	1	0	1	0
       13	2016-07-11 10:33:24	1	0	1	0
        7	2016-07-11 10:50:09	1	0	1	0
        3	2016-07-11 10:58:31	1	0	1	0
        9	2016-07-11 11:31:06	1	0	1	0
       21	2016-07-11 11:55:00	1	0	1	0
        9	2016-07-11 11:59:27	1	0	1	0
       13	2016-07-11 12:42:00	1	0	1	0
       94	2016-07-11 13:07:15	1	0	1	0
        9	2016-07-11 13:17:26	1	0	1	0
       18	2016-07-11 13:20:02	1	0	1	0
        4	2016-07-11 13:29:34	1	0	1	0
       21	2016-07-11 14:08:20	1	0	1	0
       18	2016-07-11 14:11:28	1	0	1	0
        5	2016-07-11 15:03:36	1	0	1	0
       13	2016-07-11 15:15:38	1	0	1	0
       21	2016-07-11 16:22:03	1	0	1	0
        9	2016-07-11 17:22:24	1	0	1	0
        4	2016-07-11 18:00:03	1	0	1	0
       21	2016-07-11 18:09:32	1	0	1	0
       94	2016-07-11 18:12:14	1	0	1	0
       12	2016-07-11 18:15:00	1	0	1	0
       13	2016-07-11 18:35:54	1	0	1	0
       11	2016-07-11 18:35:58	1	0	1	0
        4	2016-07-11 18:42:45	1	0	1	0
       18	2016-07-11 18:43:48	1	0	1	0
      999	2016-07-12 07:44:19	1	0	1	0
       15	2016-07-12 08:34:38	1	0	1	0
      184	2016-07-12 08:44:53	1	0	1	0
        4	2016-07-12 08:50:51	1	0	1	0
       18	2016-07-12 08:52:10	1	0	1	0
       13	2016-07-12 08:54:48	1	0	1	0
       21	2016-07-12 08:59:44	1	0	1	0
       94	2016-07-12 09:13:28	1	0	1	0
       21	2016-07-12 09:36:54	1	0	1	0
        6	2016-07-12 10:20:33	1	0	1	0
       13	2016-07-12 10:48:15	1	0	1	0
       21	2016-07-12 10:51:53	1	0	1	0
       18	2016-07-12 12:06:52	1	0	1	0
        3	2016-07-12 16:05:41	1	0	1	0
        4	2016-07-12 16:11:37	1	0	1	0
      184	2016-07-12 16:14:33	1	0	1	0
       18	2016-07-12 17:25:24	1	0	1	0
       21	2016-07-12 17:38:03	1	0	1	0
       21	2016-07-12 18:08:48	1	0	1	0
        4	2016-07-12 18:09:14	1	0	1	0
       13	2016-07-12 18:09:24	1	0	1	0
